,X2,X3,X4,X5_Age_Bins,X6_Payment_Bins,X7_Payment_Bins,X8_Payment_Bins,X9_Payment_Bins,X10_Payment_Bins,X11_Payment_Bins,X12_sign,X12_monthlydif,X13_monthlydif,X14_sign,X14_monthlydif,X15_sign,X15_monthlydif,X16_sign,X16_monthlydif,X17_sign,X17_monthlydif,X18_binary,X19_binary,X20_binary,X21_binary,X22_binary,X23_binary
25297,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25298,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25299,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25300,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25301,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25302,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25303,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,0
25304,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25305,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25306,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,0,1,0,0,0
25307,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
25308,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25309,2,2,0,1,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25310,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25311,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25312,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25313,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,0,1,0,1
25314,2,1,2,1,2,1,1,1,2,2,1,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
25315,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25316,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,0
25317,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25318,2,1,2,1,2,2,2,2,2,2,0,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25319,2,1,2,1,2,1,1,1,2,2,0,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,1
25320,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25321,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,0,2,0,1,1,1,1,0,0,1
25322,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25323,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25324,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25325,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25326,2,5,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25327,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25328,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,0,1
25329,2,3,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25330,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
25331,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25332,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25333,2,1,2,1,1,2,2,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25334,2,3,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25335,2,3,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25336,2,1,2,1,1,1,1,1,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25337,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25338,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
25339,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,0
25340,2,2,2,1,2,2,2,2,1,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25341,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25342,2,2,2,1,2,2,1,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25343,2,2,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25344,2,5,2,1,2,2,1,1,2,2,0,6,5,1,4,0,3,0,2,0,1,0,1,0,0,0,0
25345,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25346,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25347,2,2,2,1,2,2,1,1,2,2,1,6,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
25348,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25349,2,2,2,1,1,1,1,1,1,1,1,6,5,1,4,0,3,1,2,0,1,1,1,0,1,0,0
25350,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25351,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25352,2,1,2,1,2,1,2,2,2,2,0,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25353,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25354,2,1,1,1,1,1,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,0,0,0,0
25355,2,1,2,1,2,2,1,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25356,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25357,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25358,2,1,2,1,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25359,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25360,2,2,2,1,1,1,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,1,1,1,1,1
25361,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25362,2,2,1,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25363,2,1,2,1,2,2,2,2,2,2,0,6,5,0,4,1,3,0,2,1,1,0,0,1,0,1,0
25364,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,0,1,1,1
25365,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25366,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25367,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25368,2,1,2,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25369,2,1,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,1
25370,2,1,2,1,1,2,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25371,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25372,2,2,2,1,2,1,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25373,2,1,1,1,2,2,2,2,2,2,1,6,5,1,4,0,3,0,2,0,1,0,1,0,0,0,1
25374,2,2,1,1,2,2,2,2,2,1,1,6,5,1,4,1,3,0,2,1,1,0,1,0,0,1,0
25375,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25376,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25377,2,1,2,1,2,2,1,1,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,0
25378,2,2,2,1,1,2,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25379,2,1,2,1,2,2,2,2,2,1,1,6,5,0,4,0,3,0,2,1,1,1,0,0,0,1,1
25380,2,3,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,0
25381,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25382,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,0,0,0
25383,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25384,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25385,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25386,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25387,2,1,2,1,2,1,1,1,2,2,1,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
25388,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25389,2,1,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,1,2,1,1,0,0,0,1,1,1
25390,2,1,2,1,2,2,2,2,2,1,1,6,5,1,4,1,3,0,2,1,1,1,1,1,0,1,0
25391,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25392,2,1,2,1,2,2,2,2,2,2,0,6,5,1,4,1,3,1,2,0,1,0,1,1,1,0,1
25393,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25394,2,5,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25395,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25396,2,1,2,1,1,1,1,1,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25397,2,2,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
25398,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25399,2,2,2,1,2,2,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25400,2,1,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25401,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25402,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25403,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25404,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,0,0,0
25405,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25406,2,1,2,1,1,2,2,1,1,1,1,6,5,1,4,1,3,1,2,1,1,0,0,1,1,1,1
25407,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25408,2,2,1,1,2,1,1,1,1,1,0,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25409,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
25410,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25411,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25412,2,1,2,1,1,1,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25413,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25414,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25415,2,2,2,1,1,1,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25416,2,3,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25417,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25418,2,1,2,1,1,1,1,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25419,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25420,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25421,2,2,2,1,2,2,2,2,1,1,1,6,5,0,4,0,3,1,2,1,1,0,0,0,1,1,0
25422,2,1,2,1,1,1,1,1,1,2,1,6,5,1,4,1,3,0,2,0,1,1,1,1,0,0,1
25423,2,1,2,1,2,1,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
25424,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25425,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
25426,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25427,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25428,2,2,2,1,2,2,2,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25429,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
25430,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25431,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25432,2,2,2,1,2,1,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25433,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25434,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,0,0,0,0,0
25435,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25436,2,2,2,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25437,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25438,2,1,2,1,2,2,2,2,2,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25439,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25440,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25441,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25442,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25443,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25444,2,1,2,1,1,1,1,1,2,1,1,6,5,1,4,0,3,0,2,1,1,1,1,0,0,1,0
25445,2,1,2,1,2,2,1,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25446,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25447,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25448,2,1,2,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25449,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25450,2,3,1,1,2,2,1,2,2,2,0,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25451,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
25452,2,1,2,1,1,1,1,1,2,1,1,6,5,1,4,0,3,0,2,1,1,0,1,0,0,1,0
25453,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25454,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
25455,2,2,1,1,2,2,2,2,2,2,1,6,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
25456,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25457,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25458,2,3,1,1,2,1,1,1,1,1,1,6,5,0,4,1,3,1,2,0,1,1,0,1,1,0,0
25459,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25460,2,2,1,1,2,2,1,2,1,1,0,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
25461,2,1,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25462,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25463,2,2,2,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,1,1,1,1,0,0,1,1
25464,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
25465,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25466,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25467,2,2,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,1,0
25468,2,1,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
25469,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25470,2,5,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
25471,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25472,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25473,2,2,2,1,1,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25474,2,3,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25475,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25476,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25477,2,4,1,1,2,2,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25478,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25479,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25480,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25481,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25482,2,5,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25483,2,1,2,1,2,2,1,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25484,2,2,1,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25485,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25486,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25487,2,1,2,1,2,2,2,2,2,2,0,6,5,1,4,0,3,0,2,0,1,1,1,1,0,0,0
25488,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25489,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25490,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25491,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25492,2,3,2,1,1,1,1,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25493,2,2,2,1,1,1,1,1,1,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25494,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25495,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25496,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25497,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25498,2,3,2,1,1,1,1,2,2,2,1,6,5,0,4,0,3,0,2,0,1,1,0,0,0,0,1
25499,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25500,2,1,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25501,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25502,2,1,2,1,2,1,1,2,2,2,0,6,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25503,2,1,1,1,1,1,1,1,1,1,1,6,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
25504,2,1,1,1,2,2,2,2,1,1,0,6,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
25505,2,2,2,1,1,1,2,2,2,2,1,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25506,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25507,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25508,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25509,2,1,2,1,2,1,1,1,1,2,0,6,5,0,4,1,3,0,2,0,1,1,0,1,0,0,1
25510,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25511,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,0,1,0,1,1,1
25512,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25513,2,2,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25514,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25515,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25516,2,1,2,1,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25517,2,2,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25518,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25519,2,1,2,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25520,2,2,2,2,1,1,2,1,1,1,1,6,5,1,4,1,3,1,2,0,1,1,0,1,1,0,1
25521,2,1,2,1,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25522,2,1,1,2,2,2,2,2,2,2,1,6,5,0,4,1,3,0,2,0,1,1,0,1,1,0,0
25523,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25524,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25525,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
25526,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
25527,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25528,2,2,2,1,2,1,2,2,2,2,0,6,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
25529,2,1,1,1,1,1,2,2,2,2,1,6,5,0,4,0,3,1,2,0,1,1,0,0,1,0,0
25530,2,3,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25531,2,2,1,2,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25532,2,1,1,2,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25533,2,1,2,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25534,2,2,1,1,2,2,2,2,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25535,2,2,1,2,1,1,1,1,1,1,1,6,5,1,4,1,3,1,2,0,1,0,1,1,1,0,0
25536,2,1,2,2,1,1,1,1,2,2,1,6,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25537,2,3,1,2,2,2,2,2,2,2,0,6,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25538,2,1,2,2,2,2,2,2,1,2,0,6,5,0,4,0,3,1,2,1,1,0,0,0,1,0,1
