,X2,X3,X4,X5_Age_Bins,X6_Payment_Bins,X7_Payment_Bins,X8_Payment_Bins,X9_Payment_Bins,X10_Payment_Bins,X11_Payment_Bins,X12_sign,X12_monthlydif,X13_sign,X13_monthlydif,X14_sign,X14_monthlydif,X15_sign,X15_monthlydif,X16_sign,X16_monthlydif,X17_sign,X17_monthlydif,X18_binary,X19_binary,X20_binary,X21_binary,X22_binary,X23_binary
25620,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25621,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25622,2,2,2,2,1,2,2,1,1,2,1,6,1,5,0,4,1,3,1,2,1,1,0,0,1,1,0,1
25623,2,3,1,3,2,2,1,2,2,2,1,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25624,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25625,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25626,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25627,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25628,2,1,1,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25629,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
25630,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25631,2,2,2,1,1,2,2,1,1,2,1,6,1,5,0,4,1,3,0,2,0,1,0,0,1,0,0,1
25632,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25633,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25634,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25635,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25636,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25637,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25638,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25639,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25640,2,1,1,2,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25641,2,1,2,2,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
25642,2,2,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25643,2,2,2,2,2,2,1,2,2,2,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25644,2,1,1,2,2,2,2,2,2,2,1,6,0,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
25645,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25646,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25647,2,2,1,3,1,1,1,1,1,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,1,0,1
25648,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25649,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25650,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
25651,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25652,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25653,2,1,1,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25654,2,1,2,1,2,2,2,2,2,2,0,6,1,5,0,4,1,3,1,2,0,1,1,0,1,1,0,1
25655,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25656,2,1,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
25657,2,1,2,1,2,2,2,2,2,2,1,6,1,5,0,4,0,3,1,2,0,1,1,0,0,1,0,0
25658,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25659,2,2,1,1,2,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,1
25660,2,2,1,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25661,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25662,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25663,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25664,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25665,2,2,2,1,1,2,2,2,1,2,1,6,1,5,1,4,0,3,1,2,1,1,1,1,0,1,1,1
25666,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25667,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25668,2,1,2,1,2,2,2,1,1,1,0,6,0,5,0,4,1,3,1,2,0,1,0,0,1,0,0,0
25669,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25670,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25671,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25672,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25673,2,3,1,2,1,1,2,1,1,2,1,6,0,5,0,4,1,3,1,2,1,1,0,0,1,1,0,1
25674,2,2,1,2,1,1,1,1,1,1,1,6,1,5,1,4,0,3,1,2,0,1,1,1,0,1,0,0
25675,2,2,2,3,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,1
25676,2,1,2,1,2,1,1,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25677,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25678,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25679,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25680,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25681,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25682,2,3,1,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,1,2,1,1,0,0,0,1,1,1
25683,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25684,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25685,2,3,1,2,2,1,2,2,2,2,0,6,1,5,1,4,0,3,1,2,1,1,1,1,1,1,1,0
25686,2,2,2,1,1,1,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25687,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25688,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25689,2,2,2,3,2,2,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25690,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25691,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,0,3,1,2,1,1,1,1,0,1,1,1
25692,2,3,2,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25693,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25694,2,1,2,1,1,1,1,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25695,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,0
25696,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25697,2,2,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25698,2,2,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25699,2,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25700,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25701,2,1,2,2,2,2,2,2,1,1,1,6,1,5,0,4,0,3,1,2,1,1,1,0,0,1,1,1
25702,2,3,0,3,2,2,2,2,2,2,1,6,1,5,0,4,1,3,1,2,0,1,1,0,1,1,0,0
25703,2,1,2,1,2,1,1,1,1,1,0,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
25704,2,1,2,1,2,2,1,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,0,1
25705,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25706,2,1,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25707,2,1,2,1,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25708,2,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25709,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25710,2,1,2,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,1,1,0,0,0,0,1,1
25711,2,3,2,2,1,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25712,2,1,2,1,2,1,1,1,2,1,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25713,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25714,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25715,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25716,2,2,2,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,1,1,0,0,0,1,1,0
25717,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25718,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25719,2,1,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25720,2,2,1,2,2,2,1,1,2,2,1,6,0,5,1,4,0,3,0,2,0,1,0,1,0,0,0,0
25721,2,2,2,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25722,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25723,2,1,2,2,1,1,1,1,2,2,1,6,0,5,1,4,0,3,0,2,0,1,0,1,0,0,0,0
25724,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25725,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25726,2,1,2,1,2,2,2,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25727,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
25728,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25729,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25730,2,3,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25731,2,3,1,2,2,2,2,2,2,1,1,6,0,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25732,2,3,1,3,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25733,2,1,2,1,2,2,2,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25734,2,1,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25735,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25736,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25737,2,2,1,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25738,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25739,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25740,2,1,1,2,2,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
25741,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25742,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25743,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25744,2,1,1,1,1,1,2,2,2,2,1,6,0,5,0,4,0,3,1,2,0,1,0,0,0,1,0,1
25745,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25746,2,2,1,2,2,1,1,1,1,1,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25747,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25748,2,1,2,1,1,1,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25749,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25750,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
25751,2,1,2,1,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,1
25752,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25753,2,2,2,1,2,2,1,1,1,2,0,6,0,5,1,4,1,3,0,2,0,1,0,1,1,0,0,0
25754,2,5,2,1,2,2,1,2,2,2,1,6,0,5,1,4,1,3,1,2,0,1,0,1,1,1,0,0
25755,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25756,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25757,2,3,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25758,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25759,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25760,2,1,1,1,2,1,1,2,2,2,0,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25761,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25762,2,1,1,1,2,2,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25763,2,1,1,2,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25764,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25765,2,1,2,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25766,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25767,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25768,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25769,2,1,2,1,1,1,1,1,1,1,1,6,0,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25770,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25771,2,1,1,1,2,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25772,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25773,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25774,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25775,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25776,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25777,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25778,2,2,1,3,2,2,1,2,1,1,0,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25779,2,3,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
25780,2,2,1,1,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25781,2,2,2,2,1,1,1,1,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25782,2,3,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25783,2,1,2,2,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,0,0,1
25784,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25785,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25786,2,2,1,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25787,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25788,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,0,3,1,2,1,1,1,1,0,1,1,1
25789,2,1,1,2,1,1,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25790,2,2,2,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25791,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25792,2,1,1,1,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25793,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25794,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25795,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25796,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25797,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25798,2,1,1,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,1,1,0,0,0,0,1,0
25799,2,5,2,2,2,2,1,1,2,2,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25800,2,3,1,2,2,2,2,2,2,2,1,6,0,5,1,4,0,3,0,2,0,1,0,1,0,0,0,1
25801,2,2,2,2,2,2,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25802,2,3,2,2,2,2,1,2,2,2,1,6,0,5,1,4,1,3,1,2,1,1,1,1,0,1,0,0
25803,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25804,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25805,2,1,2,1,2,2,2,2,2,2,0,6,0,5,1,4,0,3,0,2,0,1,0,1,0,0,0,0
25806,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25807,2,2,3,2,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25808,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,1,1
25809,2,1,2,1,2,2,2,2,1,2,1,6,1,5,1,4,0,3,1,2,1,1,1,1,0,1,1,1
25810,2,1,2,2,1,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25811,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
25812,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
25813,2,1,2,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25814,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25815,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25816,2,1,2,3,1,1,1,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25817,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25818,2,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25819,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,0,3,0,2,1,1,1,1,0,0,1,0
25820,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25821,2,1,2,2,2,2,2,1,1,2,1,6,1,5,0,4,1,3,1,2,1,1,0,0,1,1,1,0
25822,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25823,2,2,2,3,1,1,1,1,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
25824,2,1,1,1,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25825,2,2,2,2,2,2,2,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25826,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25827,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25828,2,2,2,1,2,2,2,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
25829,2,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,1,3,0,2,0,1,0,0,1,0,0,0
25830,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25831,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25832,2,2,1,2,1,1,1,1,1,2,1,6,1,5,1,4,0,3,1,2,1,1,1,1,0,1,1,1
25833,2,1,2,3,2,2,2,2,2,2,0,6,0,5,1,4,1,3,0,2,0,1,0,1,1,0,0,1
25834,2,2,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,0
25835,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25836,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25837,2,2,2,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25838,2,1,2,1,2,1,2,2,1,1,0,6,1,5,1,4,0,3,1,2,1,1,1,0,0,1,1,0
25839,2,3,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
25840,2,3,1,2,2,2,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25841,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25842,2,2,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25843,2,5,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25844,2,2,1,3,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25845,2,2,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25846,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25847,2,4,3,1,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25848,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25849,2,2,2,2,1,1,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
25850,2,3,1,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
25851,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
25852,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
